438	17	361	2020-08-26 04:08:49	2020-08-26 04:08:49
439	19	361	2020-08-26 04:08:49	2020-08-26 04:08:49
440	42	362	2020-08-26 04:08:49	2020-08-26 04:08:49
441	42	363	2020-08-26 04:08:49	2020-08-26 04:08:49
442	33	364	2020-08-26 04:08:49	2020-08-26 04:08:49
443	17	365	2020-08-26 04:08:49	2020-08-26 04:08:49
444	35	366	2020-08-26 04:08:49	2020-08-26 04:08:49
445	17	367	2020-08-26 04:08:49	2020-08-26 04:08:49
446	18	367	2020-08-26 04:08:49	2020-08-26 04:08:49
447	33	369	2020-08-26 04:08:49	2020-08-26 04:08:49
448	35	369	2020-08-26 04:08:49	2020-08-26 04:08:49
449	7	370	2020-08-26 04:08:49	2020-08-26 04:08:49
450	40	371	2020-08-26 04:08:49	2020-08-26 04:08:49
451	15	374	2020-08-26 04:08:49	2020-08-26 04:08:49
452	20	374	2020-08-26 04:08:49	2020-08-26 04:08:49
453	33	375	2020-08-26 04:08:49	2020-08-26 04:08:49
454	34	375	2020-08-26 04:08:49	2020-08-26 04:08:49
455	21	376	2020-08-26 04:08:49	2020-08-26 04:08:49
456	22	376	2020-08-26 04:08:49	2020-08-26 04:08:49
457	21	377	2020-08-26 04:08:49	2020-08-26 04:08:49
458	21	381	2020-08-26 04:08:49	2020-08-26 04:08:49
459	22	381	2020-08-26 04:08:49	2020-08-26 04:08:49
460	21	382	2020-08-26 04:08:49	2020-08-26 04:08:49
461	22	382	2020-08-26 04:08:49	2020-08-26 04:08:49
462	33	384	2020-08-26 04:08:49	2020-08-26 04:08:49
463	21	386	2020-08-26 04:08:49	2020-08-26 04:08:49
464	23	386	2020-08-26 04:08:49	2020-08-26 04:08:49
465	2	387	2020-08-26 04:08:49	2020-08-26 04:08:49
466	27	388	2020-08-26 04:08:50	2020-08-26 04:08:50
467	41	388	2020-08-26 04:08:50	2020-08-26 04:08:50
468	33	389	2020-08-26 04:08:50	2020-08-26 04:08:50
469	34	389	2020-08-26 04:08:50	2020-08-26 04:08:50
470	31	390	2020-08-26 04:08:50	2020-08-26 04:08:50
471	15	390	2020-08-26 04:08:50	2020-08-26 04:08:50
472	42	392	2020-08-26 04:08:50	2020-08-26 04:08:50
473	29	393	2020-08-26 04:08:50	2020-08-26 04:08:50
474	33	394	2020-08-26 04:08:50	2020-08-26 04:08:50
475	33	395	2020-08-26 04:08:50	2020-08-26 04:08:50
476	34	395	2020-08-26 04:08:50	2020-08-26 04:08:50
477	29	396	2020-08-26 04:08:50	2020-08-26 04:08:50
478	21	397	2020-08-26 04:08:50	2020-08-26 04:08:50
479	22	397	2020-08-26 04:08:50	2020-08-26 04:08:50
480	17	398	2020-08-26 04:08:50	2020-08-26 04:08:50
481	18	398	2020-08-26 04:08:50	2020-08-26 04:08:50
482	17	399	2020-08-26 04:08:50	2020-08-26 04:08:50
483	18	399	2020-08-26 04:08:50	2020-08-26 04:08:50
484	24	400	2020-08-26 04:08:50	2020-08-26 04:08:50
485	40	401	2020-08-26 04:08:50	2020-08-26 04:08:50
486	33	402	2020-08-26 04:08:50	2020-08-26 04:08:50
487	34	402	2020-08-26 04:08:50	2020-08-26 04:08:50
488	27	403	2020-08-26 04:08:50	2020-08-26 04:08:50
489	41	403	2020-08-26 04:08:50	2020-08-26 04:08:50
490	40	404	2020-08-26 04:08:50	2020-08-26 04:08:50
491	15	405	2020-08-26 04:08:50	2020-08-26 04:08:50
492	20	405	2020-08-26 04:08:50	2020-08-26 04:08:50
493	25	405	2020-08-26 04:08:50	2020-08-26 04:08:50
494	21	407	2020-08-26 04:08:50	2020-08-26 04:08:50
495	23	407	2020-08-26 04:08:50	2020-08-26 04:08:50
496	17	408	2020-08-26 04:08:50	2020-08-26 04:08:50
497	21	409	2020-08-26 04:08:50	2020-08-26 04:08:50
498	22	409	2020-08-26 04:08:50	2020-08-26 04:08:50
499	28	410	2020-08-26 04:08:50	2020-08-26 04:08:50
500	33	411	2020-08-26 04:08:50	2020-08-26 04:08:50
501	34	411	2020-08-26 04:08:50	2020-08-26 04:08:50
502	35	412	2020-08-26 04:08:50	2020-08-26 04:08:50
503	21	413	2020-08-26 04:08:50	2020-08-26 04:08:50
504	22	413	2020-08-26 04:08:50	2020-08-26 04:08:50
505	7	414	2020-08-26 04:08:50	2020-08-26 04:08:50
506	42	415	2020-08-26 04:08:50	2020-08-26 04:08:50
507	7	417	2020-08-26 04:08:50	2020-08-26 04:08:50
508	10	417	2020-08-26 04:08:50	2020-08-26 04:08:50
509	14	418	2020-08-26 04:08:50	2020-08-26 04:08:50
510	17	419	2020-08-26 04:08:50	2020-08-26 04:08:50
511	18	419	2020-08-26 04:08:50	2020-08-26 04:08:50
512	27	420	2020-08-26 04:08:50	2020-08-26 04:08:50
513	41	420	2020-08-26 04:08:50	2020-08-26 04:08:50
514	27	421	2020-08-26 04:08:50	2020-08-26 04:08:50
515	26	422	2020-08-26 04:08:50	2020-08-26 04:08:50
516	41	422	2020-08-26 04:08:50	2020-08-26 04:08:50
517	29	423	2020-08-26 04:08:50	2020-08-26 04:08:50
518	12	424	2020-08-26 04:08:50	2020-08-26 04:08:50
519	14	425	2020-08-26 04:08:50	2020-08-26 04:08:50
520	33	426	2020-08-26 04:08:50	2020-08-26 04:08:50
